thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag
50.0,55,43,224,233,158,164,228.13811260428062,161.00607197225477,2.0949713123890064,1.3527465242961547,-0.05028164096399301,0.0,0.0,0.0,1.4485723972320557,1.1616177558898926,-0.06733446568250656,0.4777597188949585,0.7398968935012817,0.03551669418811798,38749.97265625,38978.4375,4373.58984375,7965.8701171875,228,161,228,161,1
50.0,13,7,244,247,161,164,245.27909971310612,162.38312731233964,0.7471597191916157,0.7455201593955456,0.07845341244050208,0.0,0.0,0.0,0.9081836938858032,0.8172406554222107,0.7801737189292908,1.353356122970581,1.3563324213027954,-0.2848357856273651,1405.09375,1574.988525390625,211.86962890625,402.385986328125,245,162,245,162,0
50.0,11,9,36,39,162,165,37.17660784831012,163.08195853334757,0.6738370604240882,0.7135509795842392,-0.02161465369988691,0.0,0.0,0.0,0.8503206372261047,0.8150722980499268,-1.1569184064865112,1.4854817390441895,1.4028046131134033,0.08999545127153397,1069.4378662109375,1257.0887451171875,176.14810180664062,384.37127685546875,37,163,37,163,0
50.0,7,5,109,111,164,166,110.0593672095322,165.29489061395506,0.49665581082549193,0.42912630518644623,0.02006854486478793,0.0,0.0,0.0,0.7086392641067505,0.6508551836013794,0.26813244819641113,2.0172789096832275,2.334728240966797,-0.18868035078048706,570.4808959960938,744.5750122070312,121.41209411621094,258.6505126953125,110,165,110,165,0
50.0,10,8,235,238,164,166,236.83803757255313,165.03023865082,0.6798222676721664,0.5409179466199137,0.012084189503483556,0.0,0.0,0.0,0.8251459002494812,0.7347615361213684,0.08613421022891998,1.4715570211410522,1.8494436740875244,-0.0657496228814125,1420.4256591796875,1679.22314453125,255.72142028808594,535.8548583984375,237,165,237,165,0
50.0,41,30,172,181,162,168,176.57617100049052,165.29414219696184,3.2823843134112707,1.590566103135929,0.11334928690156687,0.0,0.0,0.0,1.813820481300354,1.2581754922866821,0.06660177558660507,0.30540817975997925,0.6302579641342163,-0.043528903275728226,8141.8583984375,8719.5673828125,912.5098266601562,1923.00830078125,177,165,177,165,0
50.0,5,5,38,40,167,169,39.03384200975855,167.98969817813494,0.36096762545842886,0.3528743816403027,0.0003486448484295579,0.0,0.0,0.0,0.6008182764053345,0.5940197110176086,0.0429723858833313,2.770334243774414,2.8338723182678223,-0.005474258214235306,363.5696716308594,541.8720092773438,103.5833969116211,236.55296325683594,39,168,39,168,0
50.0,59,48,75,83,162,170,78.80674093483418,165.41015481120894,1.7823235331210636,1.6053724334116755,-0.3380639695776839,0.0,0.0,0.0,1.429439663887024,1.1594818830490112,-0.6574124693870544,0.5844081044197083,0.6488240957260132,0.24613268673419952,50136.484375,50530.875,6029.5986328125,12185.10546875,79,165,79,165,0
50.0,8,6,133,135,168,170,133.8025112254643,168.83386720872983,0.5127611277150661,0.5089515370486397,-0.06800971831863145,0.0,0.0,0.0,0.7608500123023987,0.6654471755027771,-0.7713979482650757,1.9854143857955933,2.0002756118774414,0.5306103229522705,862.041748046875,1128.8067626953125,170.43258666992188,334.84820556640625,134,169,134,169,0
50.0,9,8,137,139,168,170,138.01461284224456,169.07145747003057,0.564834121209558,0.5547107470126247,0.00914922231818105,0.0,0.0,0.0,0.7551347613334656,0.7411587834358215,0.5327357053756714,1.7709044218063354,1.8032231330871582,-0.058417465537786484,920.3614501953125,1133.1689453125,176.18246459960938,378.97174072265625,138,169,138,169,0
50.0,8,6,107,109,168,171,108.06865048307881,169.48783225858077,0.46433804517792976,0.5670938051863983,0.0009610279010308087,0.0,0.0,0.0,0.7530622482299805,0.681416928768158,1.561444878578186,2.153610944747925,1.763382911682129,-0.007299251854419708,689.5531616210938,887.933837890625,129.0139923095703,258.11651611328125,108,169,108,170,0
50.0,18,12,102,106,172,175,104.11275298813317,173.31085107755845,1.0659682389980745,0.795376233444564,0.003953985738537558,0.0,0.0,0.0,1.0324853658676147,0.8918063044548035,0.01460819412022829,0.93813157081604,1.2572897672653198,-0.009327306412160397,3370.305908203125,3590.2958984375,465.57281494140625,921.2886352539062,104,173,104,173,0
50.0,28,19,230,235,169,174,232.41942713640222,170.98585035076016,1.133746084634824,1.047176198004741,0.05770151527797207,0.0,0.0,0.0,1.0782362222671509,1.0091228485107422,0.46359875798225403,0.8845122456550598,0.957634687423706,-0.09747681021690369,12276.4609375,12440.1171875,1628.6065673828125,3431.55615234375,232,171,232,171,1
50.0,36,28,172,178,173,178,174.62092575217443,175.4404796965729,1.1633681314274256,1.0930556576147925,0.07643653500863579,0.0,0.0,0.0,1.101065754890442,1.0218013525009155,0.5698534846305847,0.8635407090187073,0.9190893173217773,-0.12077346444129944,32377.662109375,32645.65234375,3774.139892578125,6403.24365234375,175,175,175,175,0
50.0,17,11,134,138,174,178,134.99621657138692,175.69296518648426,0.9123410100602558,1.1229052963060795,-0.10283917959157085,0.0,0.0,0.0,1.0792577266693115,0.9329785704612732,-1.183966040611267,1.107514500617981,0.8998363018035889,0.2028592973947525,2525.01904296875,2724.09912109375,349.9321594238281,724.4041137695312,135,176,135,176,1
50.0,17,11,184,187,175,179,185.693119638167,176.70789625696608,0.8078679179583323,0.9269679804460003,-0.08605346224981458,0.0,0.0,0.0,0.9859345555305481,0.8733664751052856,-1.0880705118179321,1.2501885890960693,1.0895600318908691,0.2321181744337082,5964.697265625,6170.19287109375,885.7445678710938,1800.07958984375,186,177,186,177,1
50.0,24,18,187,191,175,180,188.69599162022723,176.68761662271677,1.0662889707977286,1.6897794639035224,0.020722477931901295,0.0,0.0,0.0,1.3001797199249268,1.0322794914245605,1.5376088619232178,0.9380556344985962,0.5919342637062073,-0.02300754375755787,7251.31494140625,7359.23486328125,804.108154296875,1364.232421875,189,177,189,177,1
50.0,10,7,163,165,178,181,163.9887516756937,179.6974770794269,0.5379010964438676,0.6728208402223785,-0.007375445015549653,0.0,0.0,0.0,0.8205015659332275,0.7331433296203613,-1.5163471698760986,1.859357237815857,1.48650324344635,0.0407644547522068,1125.860107421875,1349.1058349609375,195.28282165527344,387.5560302734375,164,180,164,180,0
50.0,15,9,84,87,178,182,85.59937378891927,180.14265619197315,0.7828682017651682,0.8184608431243836,0.02440946120011933,0.0,0.0,0.0,0.9115221500396729,0.8777564764022827,1.100385069847107,1.2785431146621704,1.2229427099227905,-0.07626155763864517,3027.99365234375,3292.3515625,455.1092224121094,896.7258911132812,86,180,86,180,0
50.0,25,16,148,152,172,177,149.8584812086031,174.63492152421176,1.0110816439896952,1.0340141167343209,0.038395076840501474,0.0,0.0,0.0,1.0308338403701782,0.9911999106407166,0.9305016398429871,0.9904363751411438,0.9684703946113586,-0.0735538899898529,10297.9111328125,10476.6171875,1389.514404296875,2755.148193359375,150,175,150,175,1
50.0,48,38,153,159,174,182,155.76368044444834,176.49130912981622,1.2168205106288479,1.9967009114072987,0.18529413401960415,0.0,0.0,0.0,1.4277558326721191,1.083990216255188,1.3489962816238403,0.8335937261581421,0.508004903793335,-0.15471522510051727,27861.62109375,28135.462890625,3327.5458984375,6231.3037109375,156,176,156,176,1
50.0,8,6,53,56,182,184,54.49669440437775,182.90967651920593,0.5468242576528874,0.4726363841106507,0.0012348002442277295,0.0,0.0,0.0,0.7394895553588867,0.6874706149101257,0.01663808897137642,1.8287519216537476,2.1158039569854736,-0.009555520489811897,710.045166015625,913.3258056640625,133.73495483398438,277.3197021484375,54,183,54,183,0
50.0,13,9,238,241,178,182,239.0922177767758,179.94631540276814,0.7784821553605119,0.8088243681077891,0.15653666952573664,0.0,0.0,0.0,0.9751530289649963,0.7977362871170044,0.8337059020996094,1.3365648984909058,1.286424994468689,-0.517346978187561,1652.2779541015625,1829.42333984375,263.2916259765625,578.579345703125,239,180,239,180,1
50.0,29,20,207,213,183,188,209.70425475703345,185.62649290422357,1.4527983860579248,1.23094734215295,0.34174983876502374,0.0,0.0,0.0,1.3042906522750854,0.9912474751472473,0.6284716725349426,0.7364215850830078,0.8691452741622925,-0.4089077413082123,8802.1669921875,9069.720703125,900.4190063476562,1582.0926513671875,209,185,209,186,1
50.0,10,8,13,15,186,189,13.978522485048114,187.90636248802048,0.6047544255843542,0.80135562030787,0.17845614745431848,0.0,0.0,0.0,0.9522573351860046,0.7066229581832886,1.0371416807174683,1.769869089126587,1.335657000541687,-0.788274347782135,861.6199340820312,1052.0958251953125,142.73741149902344,291.36529541015625,14,188,14,188,0
50.0,22,19,22,26,184,189,23.817677903005745,185.995988142306,1.0568258604459837,1.451895798373612,-0.3911891475895093,0.0,0.0,0.0,1.3009976148605347,0.9033973813056946,-1.0192021131515503,1.0510534048080444,0.7650551795959473,0.5663776397705078,4464.51416015625,4803.26025390625,563.3185424804688,1166.2139892578125,24,186,24,186,0
50.0,13,8,6,9,187,190,7.65793214195172,188.76683972410996,0.7498894001870755,0.7240461550778567,0.06961407586924517,0.0,0.0,0.0,0.8987607955932617,0.8161890506744385,0.6936335563659668,1.3455395698547363,1.3935656547546387,-0.258736252784729,1811.42236328125,2015.57470703125,279.0719909667969,518.5321655273438,8,189,8,189,0
50.0,9,7,110,112,189,191,111.0047221928821,189.94239418562847,0.5651898521113103,0.5572996669647163,0.008035228328013733,0.0,0.0,0.0,0.7551133632659912,0.7431643605232239,0.5571975708007812,1.7696797847747803,1.7947345972061157,-0.05103100463747978,864.464599609375,1054.4056396484375,165.51849365234375,364.77972412109375,111,190,111,190,0
50.0,17,10,245,249,187,191,247.09710366023418,189.1402084356898,0.8791389956559712,0.8527257660711367,0.018051807882478066,0.0,0.0,0.0,0.9424963593482971,0.9184581637382507,0.46958938241004944,1.1379711627960205,1.173219919204712,-0.04818064346909523,2773.291748046875,2990.623779296875,421.8832702636719,898.6165771484375,247,189,247,189,0
50.0,19,12,169,173,188,192,170.82744535269882,189.77049242294424,0.9152826170433612,0.916462714180807,-0.05338235905658317,0.0,0.0,0.0,0.9845091700553894,0.9287018179893494,-0.7909245491027832,1.0962830781936646,1.0948714017868042,0.1277131587266922,3633.08349609375,3804.6220703125,518.958251953125,1038.780517578125,171,190,171,190,0
50.0,18,10,118,122,190,194,120.09458302314914,191.84407145173344,0.9089986943846053,0.8136594739575496,0.06680950763264093,0.0,0.0,0.0,0.9712886214256287,0.8827551007270813,0.4755285680294037,1.1067910194396973,1.2364773750305176,-0.18175701797008514,3297.876708984375,3503.11328125,514.9900512695312,1147.740234375,120,192,120,192,0
50.0,10,7,146,149,192,194,147.76112887076133,192.96025609506114,0.6752738284725206,0.5294421282431258,0.0069483817750417565,0.0,0.0,0.0,0.8219514489173889,0.7274007201194763,0.04750313609838486,1.4810807704925537,1.889035701751709,-0.038875315338373184,1161.2335205078125,1406.512451171875,209.2403106689453,414.76483154296875,148,193,148,193,0
50.0,18,13,45,49,193,196,46.91855416810206,194.51114176563675,0.9912249745529635,0.8222142739861225,0.11662950854447818,0.0,0.0,0.0,1.0250589847564697,0.8733230829238892,0.4718875288963318,1.0259764194488525,1.2368714809417725,-0.2910655438899994,4582.39208984375,4867.6982421875,609.2089233398438,1095.4195556640625,47,195,47,194,0
50.0,12,7,64,67,194,197,65.59144830567396,195.4432378140081,0.6872017630974021,0.688044629417059,0.0022914124503543576,0.0,0.0,0.0,0.8306341171264648,0.8278244733810425,0.8763411045074463,1.4551929235458374,1.453410267829895,-0.009692531079053879,1343.12744140625,1529.4539794921875,203.341064453125,362.5701904296875,66,195,66,195,0
50.0,11,8,93,96,194,197,94.89456356712336,195.15176723981506,0.6479547145564148,0.650909640389435,0.021817893744184857,0.0,0.0,0.0,0.819329023361206,0.7921895980834961,0.8192055225372314,1.5450615882873535,1.538047432899475,-0.10357809066772461,1661.671630859375,1960.0050048828125,289.3518981933594,589.7023315429688,95,195,95,195,0
50.0,8,6,203,205,197,199,203.84324205590897,197.83142995923376,0.5229029318964928,0.5106217030056324,-0.07389845920201699,0.0,0.0,0.0,0.7687102556228638,0.6652888059616089,-0.7439457178115845,1.952331304550171,1.9992878437042236,0.5650926232337952,694.5953979492188,890.9127807617188,137.06268310546875,275.66729736328125,204,198,204,198,0
50.0,7,7,20,22,198,200,20.966309549129434,198.71312366399218,0.4968230656637175,0.4191311693935237,0.009265624898403102,0.0,0.0,0.0,0.7056293487548828,0.6465612053871155,0.11707364767789841,2.0136191844940186,2.3868720531463623,-0.08902911841869354,693.3228759765625,949.3165283203125,153.49948120117188,333.41986083984375,21,199,21,199,0
50.0,5,5,76,78,198,200,77.04691111138324,199.05021583186894,0.35418729305809604,0.35546305600737416,-0.0023556586145419,0.0,0.0,0.0,0.5977170467376709,0.5936200022697449,-0.9176207184791565,2.8234894275665283,2.8133559226989746,0.03742260858416557,348.89251708984375,530.7075805664062,99.65325927734375,216.13502502441406,77,199,77,199,0
50.0,25,20,102,106,190,195,103.83398445213459,192.31433903473285,1.0296177690281034,1.0561264858366055,0.024035038294214495,0.0,0.0,0.0,1.0345624685287476,1.0076828002929688,1.0373798608779907,0.9717504382133484,0.947359561920166,-0.0442296639084816,10008.08984375,10241.05859375,1348.878173828125,2728.555419921875,104,192,104,192,1
50.0,7,6,216,218,198,200,216.66493616522118,198.93412688729023,0.41627330916208477,0.5163652301316835,0.00802039861117454,0.0,0.0,0.0,0.7190297842025757,0.644697368144989,1.4913415908813477,2.402987003326416,1.937193512916565,-0.07464838027954102,527.8672485351562,712.4092407226562,105.71427154541016,187.8160858154297,217,199,217,199,0
50.0,37,28,162,169,194,199,165.44042576368298,196.47568902746,1.296971322393631,1.1722638279645157,0.10575503979916512,0.0,0.0,0.0,1.1650691032409668,1.0544425249099731,0.5190274715423584,0.7767408490180969,0.8593719005584717,-0.14014635980129242,20338.650390625,20518.216796875,2265.285888671875,4246.6591796875,165,197,165,197,1
50.0,18,12,167,171,200,204,169.50296007052253,201.80940498473882,1.184938548272756,1.0683816845855398,-0.2351125818900135,0.0,0.0,0.0,1.169994831085205,0.9404426217079163,-0.6639095544815063,0.8824577927589417,0.9787309765815735,0.3883947730064392,2288.20703125,2507.73583984375,294.335205078125,562.5618286132812,170,202,170,202,1
50.0,18,15,209,213,200,204,210.76394001625877,201.56595859685655,0.9994990407219286,1.051858055237957,0.3012031065281513,0.0,0.0,0.0,1.152396321296692,0.8504939079284668,0.8287474513053894,1.0949921607971191,1.0404860973358154,-0.6271094083786011,3016.399658203125,3269.308837890625,377.0010986328125,665.1902465820312,211,201,211,201,0
50.0,15,12,99,102,203,206,100.37381683309358,204.64699362187565,0.8343868215656973,0.804616856285393,0.05697847410525014,0.0,0.0,0.0,0.9372259378433228,0.872130274772644,0.6576341986656189,1.2043086290359497,1.2488667964935303,-0.17056483030319214,3144.90478515625,3402.995849609375,447.57427978515625,924.7835693359375,100,205,100,205,0
50.0,49,37,174,185,199,206,180.11362406869208,202.70313341279703,4.464101106320086,3.4304710755417176,-0.8696774924719008,0.0,0.0,0.0,2.2268669605255127,1.713369607925415,-0.5173038244247437,0.23564761877059937,0.3066502511501312,0.11948063969612122,5474.83251953125,6065.12890625,314.1866455078125,615.5050659179688,179,203,179,203,0
50.0,10,7,2,4,204,207,2.835397210004157,205.4957964723859,0.5101720242870798,0.7295767436418785,0.012914211984057289,0.0,0.0,0.0,0.854595959186554,0.7137327790260315,1.512205719947815,1.9610018730163574,1.3712722063064575,-0.06942325085401535,1075.0560302734375,1307.9603271484375,178.67979431152344,329.07232666015625,3,206,3,206,0
50.0,9,6,128,130,202,205,129.3098956937452,203.30746661351344,0.5445977839770588,0.6912831634931469,-0.11720107111286504,0.0,0.0,0.0,0.8695966601371765,0.6925911903381348,-1.0649800300598145,1.9057515859603882,1.5013645887374878,0.646207332611084,865.0712280273438,992.515869140625,150.97021484375,312.1363525390625,129,203,129,203,1
50.0,22,18,123,128,203,207,125.34446276680896,204.86024884580655,1.2943988205223,0.9934364505882458,0.2735442041761438,0.0,0.0,0.0,1.2066984176635742,0.9119836091995239,0.5339318513870239,0.820292055606842,1.0688002109527588,-0.45173725485801697,4884.9013671875,5168.6572265625,617.4840698242188,1305.510986328125,125,205,125,205,1
50.0,19,13,215,219,205,208,217.00991382973046,206.4650130054529,0.9926374041881694,0.8334243024124954,0.05719114952681181,0.0,0.0,0.0,1.0055105686187744,0.902779221534729,0.3114917278289795,1.011415958404541,1.2046316862106323,-0.13881056010723114,5214.67529296875,5465.08154296875,704.6378173828125,1307.369873046875,217,206,217,206,0
50.0,7,7,187,189,208,210,187.689674375908,208.96663266722803,0.4411867390774143,0.5005582440680308,-0.005621363335852725,0.0,0.0,0.0,0.7078741192817688,0.6638216376304626,-1.4772231578826904,2.2669382095336914,1.9980554580688477,0.050916288048028946,539.6389770507812,708.6959228515625,108.11297607421875,188.4962921142578,188,209,188,209,0
50.0,7,6,77,79,209,211,77.93044931572976,209.63493598437447,0.5108694792172566,0.39706283934836933,0.01183134356525406,0.0,0.0,0.0,0.7156021595001221,0.6291628479957581,0.10249965637922287,1.958798885345459,2.5202322006225586,-0.11673327535390854,654.5709838867188,900.8104248046875,134.97805786132812,262.88433837890625,78,210,78,210,0
50.0,14,9,107,110,207,211,108.37095260102166,208.9842249587497,0.8010221790388021,0.7180753633235288,0.0162366524094808,0.0,0.0,0.0,0.8967090845108032,0.8455828428268433,0.1865767389535904,1.2489773035049438,1.3932501077651978,-0.05648212507367134,2491.253173828125,2749.88037109375,395.33514404296875,855.1337890625,108,209,108,209,0
50.0,7,6,235,237,209,211,235.73655499302026,209.9375000803129,0.4365489441622251,0.49431414685596886,0.014324809840091213,0.0,0.0,0.0,0.7054582238197327,0.6581730246543884,1.3405884504318237,2.292874336242676,2.024930477142334,-0.13289114832878113,569.975341796875,756.1456298828125,122.69012451171875,256.0504150390625,236,210,236,210,0
50.0,19,13,36,40,202,206,38.04198826118003,203.89204825296744,1.0426829425488044,0.9751300442898208,0.13756890967116497,0.0,0.0,0.0,1.072642207145691,0.9312635660171509,0.6650174856185913,0.977254331111908,1.0449544191360474,-0.2757371962070465,3607.593505859375,3755.202880859375,504.8069152832031,1084.029296875,38,204,38,204,1
50.0,10,8,228,231,210,212,229.80816932156358,210.9271445125786,0.6804132805392822,0.5379349706913027,-0.010045700685879178,0.0,0.0,0.0,0.8252987861633301,0.7329598665237427,-0.07004503160715103,1.4701002836227417,1.859473466873169,0.05490696430206299,1202.4737548828125,1440.5914306640625,212.96115112304688,418.80804443359375,230,211,230,211,0
50.0,5,4,143,144,211,213,143.42703041032613,211.6923220001216,0.24467543898282634,0.4300351951436282,-0.06830612140445552,0.0,0.0,0.0,0.6726714968681335,0.47140610218048096,-1.2532280683517456,4.276688098907471,2.433290481567383,1.358604907989502,482.78070068359375,747.2432861328125,119.7115707397461,245.49952697753906,143,212,143,212,0
50.0,9,8,251,253,211,213,252.0026481973926,212.0882940830594,0.5675715199077103,0.5635042467976945,0.009052657229607242,0.0,0.0,0.0,0.7581663131713867,0.7458281517028809,0.674909770488739,1.7623441219329834,1.7750643491744995,-0.05662387236952782,1083.080078125,1317.7799072265625,201.5407257080078,421.544189453125,252,212,252,212,0
50.0,19,14,87,91,212,215,88.92678845604753,213.38269208691628,1.0149308360446225,0.8238484615541981,-0.017535275442758458,0.0,0.0,0.0,1.0082294940948486,0.9067814350128174,-0.0907580628991127,0.9856512546539307,1.2142620086669922,0.041958361864089966,4824.1806640625,5037.13525390625,677.5173950195312,1335.730712890625,89,213,89,213,0
50.0,12,7,108,111,215,217,109.50621700217404,215.99923159853753,0.8429751455765198,0.5623761056401064,0.011194506322479647,0.0,0.0,0.0,0.918379545211792,0.7496200203895569,0.03981068730354309,1.1865882873535156,1.778639554977417,-0.04723981022834778,1371.947998046875,1553.1298828125,214.92381286621094,446.02239990234375,109,216,109,216,0
50.0,16,14,120,123,208,213,121.31514641574361,211.67529754698563,0.805884564720607,1.143314417596347,0.17566291309549698,0.0,0.0,0.0,1.103703260421753,0.8550076484680176,1.1680108308792114,1.283869981765747,0.9049575328826904,-0.3945167362689972,3371.271484375,3729.02978515625,466.4741516113281,963.2971801757812,121,212,121,212,1
50.0,20,12,122,126,213,218,123.93374616518949,215.77493170986426,0.9626450884042814,1.0258051628203226,0.10423631608370076,0.0,0.0,0.0,1.050304889678955,0.9409091472625732,0.9324858784675598,1.0503615140914917,0.9856894016265869,-0.2134631723165512,4270.26708984375,4379.576171875,601.0850830078125,1213.555419921875,124,216,124,216,1
50.0,5,5,186,188,217,219,186.9866028752779,218.03454507524276,0.3649537683683568,0.3517686537393574,0.0004628046815615683,0.0,0.0,0.0,0.6041274666786194,0.5930871963500977,0.035043053328990936,2.7400777339935303,2.8427822589874268,-0.007209970150142908,356.4978942871094,530.68017578125,100.49844360351562,217.3298797607422,187,218,187,218,0
50.0,21,15,93,97,215,220,94.77395297848612,216.63305812251676,1.013461749883584,1.0385914076093075,-0.12149126431621049,0.0,0.0,0.0,1.071524977684021,0.9507299065589905,-0.8369258046150208,1.0007505416870117,0.9765364527702332,0.23412950336933136,5483.0625,5769.833984375,729.6310424804688,1373.0396728515625,95,217,95,217,0
50.0,5,5,235,237,219,221,236.04435285014273,219.9949480516677,0.35722781233849754,0.3600660038553124,0.00022406830731092064,0.0,0.0,0.0,0.6000696420669556,0.5976706743240356,1.4924951791763306,2.799335241317749,2.7772696018218994,-0.003484040731564164,367.5738525390625,536.5534057617188,103.18293762207031,233.12107849121094,236,220,236,220,0
50.0,10,7,157,159,219,222,158.03851270728688,220.74422688083882,0.5373452149349234,0.6857303125627405,0.0014048210462720423,0.0,0.0,0.0,0.8280963897705078,0.7330292463302612,1.5613300800323486,1.861011028289795,1.4583070278167725,-0.007625118363648653,1238.56494140625,1452.4942626953125,216.2947998046875,456.7906494140625,158,221,158,221,0
50.0,10,7,1,3,220,223,1.9912663180969925,221.80524482596533,0.542789714533462,0.6825663499455938,-0.0025251115422859627,0.0,0.0,0.0,0.8262033462524414,0.7367116808891296,-1.552738904953003,1.8423658609390259,1.465084195137024,0.013631434179842472,1519.9881591796875,1806.01513671875,271.1833801269531,572.5770874023438,2,222,2,222,0
50.0,16,11,61,64,219,223,62.36026220976968,220.9967065782505,0.9044479880855194,1.0004560032183392,0.20334759989166828,0.0,0.0,0.0,1.077677607536316,0.8622732162475586,0.9013104438781738,1.1585919857025146,1.0474085807800293,-0.4709790349006653,2098.374267578125,2311.847412109375,263.837158203125,439.05010986328125,62,221,62,221,0
50.0,16,12,121,125,220,223,123.21595867056476,221.34248638486136,0.8911160474974498,0.8038730495106483,-0.0227589019418879,0.0,0.0,0.0,0.9469404220581055,0.8934723734855652,-0.24044236540794373,1.1230002641677856,1.2448776960372925,0.06358778476715088,3294.632080078125,3560.931640625,475.1404724121094,931.3710327148438,123,221,123,221,0
50.0,14,13,115,118,220,223,116.08406547977633,221.3131352449848,0.7915366974128624,0.9209114679812624,0.033937988889727766,0.0,0.0,0.0,0.9639884233474731,0.8849714398384094,1.3292115926742554,1.265364646911621,1.087599277496338,-0.09326397627592087,2397.74951171875,2632.885498046875,331.2652587890625,665.4586791992188,116,221,116,221,1
50.0,14,10,116,120,223,226,118.09049081157916,224.6774321356568,0.8780960378024751,0.7445644239191171,-0.008336831736146522,0.0,0.0,0.0,0.9373443722724915,0.8625809550285339,-0.06211191415786743,1.138948678970337,1.3432098627090454,0.025505444034934044,2202.08154296875,2368.9072265625,325.9726257324219,691.3895263671875,118,225,118,225,1
50.0,17,12,110,114,221,224,111.53634022818649,222.48025902885772,1.0857189031273204,0.8361771481082698,0.0945390810194291,0.0,0.0,0.0,1.0571140050888062,0.8968868255615234,0.3242059350013733,0.9302064180374146,1.2078094482421875,-0.21034026145935059,2336.988525390625,2456.72998046875,278.6284484863281,487.380126953125,111,222,111,222,1
50.0,6,5,149,151,224,226,149.82525810816887,225.18717412262896,0.41425795319036995,0.41239627176779803,-0.10174041532649669,0.0,0.0,0.0,0.7176850438117981,0.5581957101821899,-0.7808237075805664,2.569650173187256,2.5812504291534424,1.2678934335708618,461.5179443359375,648.6360473632812,111.79090881347656,237.9472198486328,150,225,150,225,0
50.0,16,12,248,252,223,226,250.07769574496453,224.53007903363476,0.8844783120397404,0.7928970117986727,0.019462282518471152,0.0,0.0,0.0,0.9425724148750305,0.8882188200950623,0.20094694197177887,1.1312209367752075,1.2618794441223145,-0.05553342029452324,3177.04345703125,3414.986328125,448.5862731933594,897.7916259765625,250,225,250,225,0
50.0,37,29,134,141,221,227,137.8229211780975,224.58032322821686,2.2468101497142854,2.4539568356094126,-0.44173645940698414,0.0,0.0,0.0,1.6745446920394897,1.3771953582763672,-0.9005523324012756,0.46140503883361816,0.422456294298172,0.1661149263381958,6954.470703125,7399.89111328125,552.9661865234375,1104.031982421875,137,226,137,226,0
50.0,16,10,194,197,221,225,195.5996735643267,223.1922749878649,0.8173595203157076,0.9467169048401924,-0.03843534239788893,0.0,0.0,0.0,0.9784044027328491,0.8982211351394653,-1.3027057647705078,1.2257919311523438,1.058302402496338,0.09953077882528305,3164.4296875,3242.19921875,436.3905029296875,837.5336303710938,196,223,196,223,1
50.0,15,12,191,195,224,227,192.99752409737326,225.73472377546642,0.8748890127559461,0.7572661319397787,0.13973771462077966,0.0,0.0,0.0,0.9837108254432678,0.815149188041687,0.5862144231796265,1.1777129173278809,1.3606420755386353,-0.434644877910614,3027.249267578125,3303.182861328125,458.07568359375,943.2509155273438,193,226,193,226,1
50.0,18,10,25,29,226,230,27.19110187546641,227.8724793045787,0.8506886015989634,0.8839202164319091,0.04766954861522521,0.0,0.0,0.0,0.9580118656158447,0.903782069683075,0.9530948996543884,1.1790814399719238,1.1347531080245972,-0.12717501819133759,3682.443359375,3910.7060546875,564.5975341796875,1249.12890625,27,228,27,228,0
50.0,7,5,69,71,228,230,70.29895656612594,228.91433860010588,0.4091299575244325,0.495443858218516,-0.013140517488329673,0.0,0.0,0.0,0.7052659392356873,0.6381016969680786,-1.423014521598816,2.4462950229644775,2.020112991333008,0.12976478040218353,588.8306274414062,789.2865600585938,129.55850219726562,288.837158203125,70,229,70,229,0
50.0,14,11,113,116,228,231,114.59797681892248,229.45309338826024,0.8243305274147499,0.9507353763954169,-0.24491055767972858,0.0,0.0,0.0,1.0679265260696411,0.7966170310974121,-0.9116747379302979,1.3136439323425293,1.1389886140823364,0.6767924427986145,1693.531005859375,1959.22998046875,223.81930541992188,427.70556640625,115,229,115,229,0
50.0,9,8,183,185,229,231,183.9476740784029,230.06449658204212,0.5597550030685163,0.5555740665945901,0.013145418934731534,0.0,0.0,0.0,0.7556289434432983,0.7378034591674805,0.7065452933311462,1.7874890565872192,1.800940752029419,-0.08458743989467621,1134.3428955078125,1404.1212158203125,218.36746215820312,469.42926025390625,184,230,184,230,0
50.0,7,5,137,139,230,232,138.3014265921217,231.03466361184283,0.41329456480948146,0.4978998298300261,0.009760954150401124,0.0,0.0,0.0,0.706407368183136,0.6420148015022278,1.4574103355407715,2.4207024574279785,2.009366512298584,-0.09491213411092758,646.4238891601562,864.9373168945312,142.15086364746094,314.7203369140625,138,231,138,231,0
50.0,7,5,126,128,233,235,127.1013149631741,233.6474244709559,0.5058534816784375,0.406688905796656,-0.0038555665669022243,0.0,0.0,0.0,0.711338996887207,0.637604296207428,-0.03880240023136139,1.9769998788833618,2.459059715270996,0.037485431879758835,605.7955322265625,801.2269897460938,124.23033142089844,255.1316680908203,127,234,127,234,0
50.0,14,10,171,174,232,235,172.14911700325973,233.4466766718806,0.7445256687057726,0.7909880083804643,0.016551109136242692,0.0,0.0,0.0,0.8923457860946655,0.8597864508628845,1.2612789869308472,1.3437621593475342,1.2648299932479858,-0.05623537302017212,2245.0859375,2487.8505859375,336.30462646484375,642.146240234375,172,233,172,233,0
